datetime,tension_raw,tension_log,tension_mean,tension_std,pizza_z
2020-10-09,459.27819999999997,6.131831089284536,8.211608497047866,0.778698602851769,-2.6708374718366237
2020-10-10,1993.5052,7.5981512785117795,8.19992148551462,0.7855786690799343,-0.7660215719803478
2020-10-11,783.808,6.665439101879117,8.163045822675873,0.8328266798061957,-1.7982213551867223
2020-10-12,5517.857599999999,8.615926161330945,8.143752663080505,0.8150360231944282,0.5793283791307982
2020-10-13,2050.5161000000003,7.626334359767605,8.098027311804254,0.8065205563085845,-0.5848492618657735
2020-10-14,2606.1824,7.866025376963592,8.085987853505253,0.807409110315048,-0.27243001562842467
2020-10-15,5620.3149,8.63432088349303,8.087370586280505,0.8083467883398257,0.6766282802160276
2020-10-16,610.1484999999999,6.415339973830993,8.026061425186338,0.8677538147967561,-1.8561963357459923
2020-10-17,1526.9769,7.331699851811144,7.970321298580364,0.8601350118895524,-0.7424665173974153
2020-10-18,1155.96,7.053551154426642,7.899558623964097,0.8507598192355287,-0.9944139937140617
2020-10-19,1096.2811,7.00059067175291,7.807094738248958,0.7994205364172225,-1.0088608307594549
2020-10-21,920.0896,6.8255573170825485,7.72378644790296,0.7745633762238247,-1.1596586649881195
2020-10-22,1103.7584,7.007381947512153,7.650673760521514,0.7401519433626232,-0.8691348023579968
2020-10-23,1027.6185,6.935971918790587,7.602677227236323,0.7414119240142253,-0.8992373697417686
2020-10-24,494.1552,6.204871248780289,7.52296620123633,0.7679192842149042,-1.7164498659564449
2020-10-25,759.92,6.63452822749994,7.498046140243751,0.7854575703780348,-1.0993819975892605
2020-10-26,1262.1471000000001,7.141361584293793,7.490989843069249,0.7878238040014551,-0.4437899146987572
2020-10-27,679.4332,6.5227296541578506,7.430524560806203,0.7950742217751231,-1.1417737888942794
2020-10-28,714.69,6.573247112312161,7.38382907938476,0.8059743710439807,-1.0057168021641307
2020-10-29,744.3669000000001,6.613876580370976,7.335066752581416,0.8099111423123698,-0.8904559210673126
2020-10-30,642.9324,6.467593751650629,7.2523439262903375,0.7739459695708416,-1.0139598957726443
2020-10-31,414.2545,6.02889158527996,7.180654999061509,0.7914199047695799,-1.4553126688377667
2020-11-01,440.27279999999996,6.089663278300688,7.117203760026256,0.8055077660105803,-1.2756431720263157
2020-11-02,740.432,6.608583451371386,7.099732085311948,0.8112296341958998,-0.6054372439529954
2020-11-03,638.2152,6.460241173893987,7.076938513946634,0.8201834645985776,-0.7519016984260674
2020-11-04,445.6134,6.101693343434213,6.982592870297808,0.7719095754336093,-1.141195231797407
2020-11-05,531.4532,6.277495006397319,6.896322771236266,0.7058192128092564,-0.8767510909428603
2020-11-06,369.0417,5.9136157019905005,6.833804028077545,0.7127829923781047,-1.2909796332498902
2020-11-07,175.7349,5.174650869726929,6.799619020236202,0.7684739815058703,-2.114538929899814
2020-11-08,237.76020000000003,5.475459700961348,6.723808606752258,0.7911485564463502,-1.5778944366633165
2020-11-09,531.953,6.278433240165179,6.7099869688339036,0.7955742440173833,-0.5424430616173832
2020-11-10,401.8551,5.998576943942003,6.616510211070013,0.7127976934515649,-0.8669125514924232
2020-11-11,491.7528,6.2000076284114085,6.565569970664435,0.6885101215480993,-0.5309469400842909
2020-11-12,934.72,6.841316286425567,6.528973217430933,0.6425238950150506,0.4861189932668839
2020-11-13,175.90859999999998,5.17563321502081,6.40544865784264,0.5483444882044122,-2.242778890417839
2020-11-14,49.260000000000005,3.917209532115446,6.316229713495656,0.7223101018391294,-3.3213161151586834
2020-11-15,164.20499999999998,5.107187126972686,6.236782830465711,0.7287898294528552,-1.5499608499491244
2020-11-16,456.79490000000004,6.126421267220502,6.203671048779777,0.7111546395377081,-0.10862585612812871
2020-11-17,808.4628,6.696370817768986,6.192806053994637,0.7007765984652846,0.7185810212229773
2020-11-18,2250.8903999999998,7.719525320224463,6.2247334826782765,0.7493534784535002,1.9947753370426813
2020-11-19,1809.5976,7.501412235513012,6.242377421535451,0.7738786521139371,1.6269150344674381
2020-11-20,1574.8392000000001,7.362543234755511,6.2576121113913405,0.7920245970301698,1.3950717282105836
2020-11-21,1068.5736,6.975015343358966,6.285117257626294,0.8034159214076901,0.8587060168335723
2020-11-22,866.4475,6.7655549912576936,6.2897967849033565,0.8059041874294508,0.5903409037640535
2020-11-23,1267.0243,7.145215298851398,6.289934417566128,0.8060553192482772,1.0610697068321568
2020-11-24,1970.7992,7.586701704420197,6.3279334193612105,0.8417257778102027,1.4954612514466932
2020-11-25,2088.212,7.6445422403710355,6.366193959649029,0.8769022358832369,1.4578002295026924
2020-11-26,1541.5112,7.341167016693214,6.392168618089109,0.8950933741009354,1.06022279469705
2020-11-27,10534.4371,9.262499815648118,6.491986691803304,1.0467996748306696,2.6466507302774738
2020-11-28,14528.514,9.583937307966389,6.618952610470678,1.1938212842879488,2.4836085070004157
2020-11-29,6905.277000000001,8.840185987194785,6.7171855643597524,1.2599851341627686,1.6849408499138503
2020-11-30,6608.0448,8.796194414082672,6.795314527313726,1.3194240625815556,1.5164797607632445
2020-12-01,4393.3806,8.388081867309035,6.864165980649979,1.3512087202103902,1.1278167938568178
2020-12-02,2949.5697,7.989753549332929,6.931596702289219,1.3588383483907744,0.7787216546374696
2020-12-03,2445.0896,7.80224594681088,6.986052093018274,1.3622023957784344,0.599172234847076
2020-12-04,2556.8662,7.846928674281311,7.055098984885803,1.3548072752700298,0.5844592835078232
2020-12-05,1840.2375,7.518193178887536,7.138796924498682,1.305838680275594,0.29053837975513425
2020-12-06,1260.6605,7.1401839894768315,7.198251363374234,1.2645469360926243,-0.045919508592403076
2020-12-07,4362.3125,8.38098679558731,7.273342561782167,1.270317052919503,0.8719431351877882
2020-12-08,2354.9903999999997,7.764716470060289,7.336418973429248,1.248333190874668,0.34309549706913284
2020-12-09,2699.5668,7.901216955886983,7.3971764494105186,1.2322708671078193,0.40903385767730105
2020-12-10,2741.134,7.9164917283665535,7.435575572336984,1.2310593491742619,0.39065229174543525
2021-09-07,55497.708,10.92411502018428,7.640878493949964,1.3165763707922369,2.493768382200768
2021-09-08,66380.62860000001,11.103175619471342,7.897520139926962,1.2631332715665637,2.537860059349605
2021-09-09,53895.6242,10.894823124137924,8.104221425540006,1.2631560696751132,2.2092295367077384
2021-09-10,65224.5133,11.085605979655833,8.281335165269839,1.3218789736230605,2.121427808704705
2021-09-11,94764.5207,11.459160916389953,8.45143481164916,1.4136260725990801,2.127667395954869
2021-09-12,53348.8104,10.884625702834175,8.564474111028078,1.4780128032091588,1.5697777358683433
2021-09-13,49904.2695,10.8178818773666,8.682919455379992,1.521902019959264,1.4028251451060918
2021-09-14,43014.2454,10.669309876025808,8.801018263996788,1.5437909546422286,1.2101972785959187
2021-09-15,45292.3296,10.720915051180738,8.934800396418993,1.5419975785475855,1.1583122305834581
2021-09-16,47155.0486,10.761217564033252,9.077502631160977,1.5185203621190098,1.1087865364694525
2021-09-17,41780.8357,10.640216971435912,9.202324119467567,1.497300050323694,0.9603237852409698
2021-09-18,41612.709,10.636184935231128,9.311234234853673,1.4862966951120256,0.8914442888387035
2021-09-19,31407.0372,10.354819100927156,9.40802983701639,1.461784382271214,0.6476941985381688
2021-09-20,45512.5671,10.725765738514788,9.528908362795733,1.4239921367737018,0.8404943712896764
2021-09-21,41122.728,10.624340557498142,9.57754553214752,1.4377465579397566,0.7280803557273997
2021-09-22,33923.4712,10.431891897256605,9.60782962462217,1.446788228034086,0.5695804380121213
2021-09-23,39327.6368,10.57970820426071,9.66995541808881,1.4499488981352215,0.6274378271826908
2021-09-24,34085.8688,10.436667509930697,9.728543742940527,1.446474326224264,0.4895515628255823
2021-09-25,34034.6646,10.435164212648948,9.801653826702665,1.427826468473102,0.4436886413961422
2021-09-26,36025.0955,10.491998829843256,9.891019729578034,1.387971683581826,0.4329908941040673
2021-09-27,36842.969600000004,10.514447237007362,9.987884061370766,1.3302399675644156,0.3958407418780987
2021-09-28,47167.1352,10.761473841894968,10.091974960214111,1.2691337024691676,0.5275243107785343
2021-09-29,39131.2823,10.57470303959607,10.201136026667987,1.1668877797257218,0.3201396221801983
2021-09-30,46707.856799999994,10.751689078780037,10.33011835128596,1.0042832788019869,0.4197727238842128
2021-10-01,36900.831,10.516016449393764,10.406369410350475,0.9290464729319541,0.11802104871810787
2021-10-02,24019.1802,10.086649597687433,10.489295593480014,0.7754515976806208,-0.5192406553766818
2021-10-03,32551.464,10.390608343696428,10.578202428758924,0.5877151016206507,-0.31919221497830724
2021-10-04,37912.3152,10.543057653908761,10.672008354671146,0.27190602626174687,-0.47424730718638775
2021-10-05,36420.516,10.502914977895788,10.656965496017985,0.26907844778907114,-0.5725115459375497
2021-10-06,37787.8781,10.539770108154764,10.636843870613822,0.25518195024685997,-0.38040998732531683
2021-10-07,36421.0176,10.502928749880073,10.622847642961757,0.2512248712470021,-0.4773368675101449
2021-10-08,42122.1636,10.648353072639132,10.60723146771116,0.23442232393784382,0.1754167616684674
2021-10-09,29224.808999999997,10.282807467736435,10.565218844544962,0.17361075587692548,-1.6266928588729357
2021-10-10,27434.6784,10.219599576725171,10.54146791146964,0.17378527610646508,-1.8521035956307628
2021-10-11,36660.7863,10.50949024633864,10.530453924647214,0.1651774543322994,-0.12691609998056802
